2	3	2	3	2	3	1061109567	3	
3	1061109567	3	1061109567	3	1061109567	3	1061109567	
1061109567	3	1061109567	3	1061109567	3	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

5	1061109567	3	1061109567	3	1061109567	5	1061109567	
4	3	3	4	3	3	1061109567	1061109567	
1061109567	3	3	2	1061109567	3	5	1061109567	
1061109567	3	1061109567	2	1061109567	3	1061109567	1061109567	
5	3	3	1061109567	3	3	1061109567	1061109567	
1061109567	1061109567	3	1061109567	3	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

2	3	0	3	2	3	2	3	
1	2	3	2	1	2	3	4	
4	1	2	1	4	3	2	3	
3	2	3	2	3	2	3	4	
2	3	2	3	2	3	4	3	
3	4	3	4	3	4	3	4	
4	3	4	3	4	3	4	1061109567	
1061109567	4	1061109567	4	1061109567	4	1061109567	4	

4	4	3	4	3	6	4	4	
4	3	3	4	3	3	4	4	
4	3	3	2	4	3	4	4	
4	3	4	2	4	3	4	4	
4	3	3	4	3	3	4	4	
4	1061109567	3	4	3	1061109567	4	4	
4	4	4	4	4	4	4	1061109567	
1061109567	4	1061109567	4	1061109567	4	1061109567	1061109567	

2	3	0	3	2	3	2	3	
1	2	3	2	1	2	3	4	
4	1	2	1	4	3	2	3	
3	2	3	2	3	2	3	4	
2	3	2	3	2	3	4	3	
3	4	3	4	3	4	3	4	
4	3	4	3	4	3	4	5	
5	4	5	4	5	4	5	4	

4	4	3	4	3	5	4	4	
4	3	3	4	3	3	4	4	
4	3	3	2	4	3	4	4	
4	3	4	2	4	3	4	4	
4	3	3	4	3	3	4	4	
4	5	3	4	3	5	4	4	
4	4	4	4	4	4	4	5	
5	4	5	4	5	4	5	5	

2	3	0	3	2	3	2	3	
1	2	3	2	1	2	3	4	
4	1	2	1	4	3	2	3	
3	2	3	2	3	2	3	4	
2	3	2	3	2	3	4	3	
3	4	3	4	3	4	3	4	
4	3	4	3	4	3	4	5	
5	4	5	4	5	4	5	4	

4	4	3	4	3	5	4	4	
4	3	3	4	3	3	4	4	
4	3	3	2	4	3	4	4	
4	3	4	2	4	3	4	4	
4	3	3	4	3	3	4	4	
4	5	3	4	3	5	4	4	
4	4	4	4	4	4	4	5	
5	4	5	4	5	4	5	5	

2	3	0	3	2	3	2	3	
1	2	3	2	1	2	3	4	
4	1	2	1	4	3	2	3	
3	2	3	2	3	2	3	4	
2	3	2	3	2	3	4	3	
3	4	3	4	3	4	3	4	
4	3	4	3	4	3	4	5	
5	4	5	4	5	4	5	4	

4	4	3	4	3	5	4	4	
4	3	3	4	3	3	4	4	
4	3	3	2	4	3	4	4	
4	3	4	2	4	3	4	4	
4	3	3	4	3	3	4	4	
4	5	3	4	3	5	4	4	
4	4	4	4	4	4	4	5	
5	4	5	4	5	4	5	5	

2	3	0	3	2	3	2	3	
1	2	3	2	1	2	3	4	
4	1	2	1	4	3	2	3	
3	2	3	2	3	2	3	4	
2	3	2	3	2	3	4	3	
3	4	3	4	3	4	3	4	
4	3	4	3	4	3	4	5	
5	4	5	4	5	4	5	4	

4	4	3	4	3	5	4	4	
4	3	3	4	3	3	4	4	
4	3	3	2	4	3	4	4	
4	3	4	2	4	3	4	4	
4	3	3	4	3	3	4	4	
4	5	3	4	3	5	4	4	
4	4	4	4	4	4	4	5	
5	4	5	4	5	4	5	5	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	0	
1061109567	1061109567	1061109567	1061109567	1061109567	1	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	4	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

1061109567	1061109567	1061109567	2	1061109567	2	1061109567	0	
1061109567	1061109567	1061109567	1061109567	2	1	1061109567	1061109567	
1061109567	1061109567	1061109567	2	1061109567	1061109567	1	2	
1061109567	1061109567	1061109567	1061109567	2	1061109567	2	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	2	1061109567	2	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	4	
1061109567	1061109567	1061109567	1061109567	1061109567	3	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	4	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

1061109567	1061109567	3	2	3	2	3	0	
1061109567	3	1061109567	3	2	1	1061109567	3	
1061109567	1061109567	3	2	3	1061109567	1	2	
1061109567	3	1061109567	3	2	3	2	3	
1061109567	1061109567	3	1061109567	3	2	3	2	
1061109567	1061109567	1061109567	3	1061109567	3	1061109567	3	
1061109567	1061109567	1061109567	1061109567	3	1061109567	3	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

1061109567	1061109567	1061109567	5	1061109567	5	1061109567	4	
1061109567	1061109567	1061109567	1061109567	4	3	1061109567	1061109567	
1061109567	1061109567	1061109567	3	1061109567	1061109567	4	6	
1061109567	1061109567	1061109567	1061109567	3	1061109567	5	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	4	1061109567	6	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

1061109567	4	3	2	3	2	3	0	
4	3	4	3	2	1	4	3	
1061109567	4	3	2	3	4	1	2	
4	3	4	3	2	3	2	3	
1061109567	4	3	4	3	2	3	2	
4	1061109567	4	3	4	3	4	3	
1061109567	4	1061109567	4	3	4	3	4	
1061109567	1061109567	4	1061109567	4	1061109567	4	1061109567	

1061109567	1061109567	4	4	4	5	6	4	
1061109567	4	4	4	4	3	1061109567	7	
1061109567	4	4	3	4	4	4	4	
1061109567	4	1061109567	3	3	4	4	7	
1061109567	4	4	1061109567	4	4	4	6	
1061109567	1061109567	4	4	4	4	1061109567	7	
1061109567	1061109567	1061109567	1061109567	6	1061109567	6	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

5	4	3	2	3	2	3	0	
4	3	4	3	2	1	4	3	
5	4	3	2	3	4	1	2	
4	3	4	3	2	3	2	3	
5	4	3	4	3	2	3	2	
4	5	4	3	4	3	4	3	
5	4	5	4	3	4	3	4	
1061109567	5	4	5	4	5	4	5	

5	5	4	4	4	5	5	4	
5	4	4	4	4	3	5	5	
5	4	4	3	4	4	4	4	
5	4	5	3	3	4	4	5	
5	4	4	5	4	4	4	5	
5	1061109567	4	4	4	4	5	5	
5	5	5	5	5	5	5	5	
1061109567	5	5	5	5	5	5	1061109567	

5	4	3	2	3	2	3	0	
4	3	4	3	2	1	4	3	
5	4	3	2	3	4	1	2	
4	3	4	3	2	3	2	3	
5	4	3	4	3	2	3	2	
4	5	4	3	4	3	4	3	
5	4	5	4	3	4	3	4	
6	5	4	5	4	5	4	5	

5	5	4	4	4	5	5	4	
5	4	4	4	4	3	5	5	
5	4	4	3	4	4	4	4	
5	4	5	3	3	4	4	5	
5	4	4	5	4	4	4	5	
5	6	4	4	4	4	5	5	
5	5	5	5	5	5	5	5	
6	5	5	5	5	5	5	6	

5	4	3	2	3	2	3	0	
4	3	4	3	2	1	4	3	
5	4	3	2	3	4	1	2	
4	3	4	3	2	3	2	3	
5	4	3	4	3	2	3	2	
4	5	4	3	4	3	4	3	
5	4	5	4	3	4	3	4	
6	5	4	5	4	5	4	5	

5	5	4	4	4	5	5	4	
5	4	4	4	4	3	5	5	
5	4	4	3	4	4	4	4	
5	4	5	3	3	4	4	5	
5	4	4	5	4	4	4	5	
5	6	4	4	4	4	5	5	
5	5	5	5	5	5	5	5	
6	5	5	5	5	5	5	6	

5	4	3	2	3	2	3	0	
4	3	4	3	2	1	4	3	
5	4	3	2	3	4	1	2	
4	3	4	3	2	3	2	3	
5	4	3	4	3	2	3	2	
4	5	4	3	4	3	4	3	
5	4	5	4	3	4	3	4	
6	5	4	5	4	5	4	5	

5	5	4	4	4	5	5	4	
5	4	4	4	4	3	5	5	
5	4	4	3	4	4	4	4	
5	4	5	3	3	4	4	5	
5	4	4	5	4	4	4	5	
5	6	4	4	4	4	5	5	
5	5	5	5	5	5	5	5	
6	5	5	5	5	5	5	6	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1	1061109567	1061109567	1061109567	1061109567	1061109567	
0	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
4	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
2	1061109567	2	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	2	1061109567	2	1061109567	1061109567	1061109567	1061109567	
2	1	1061109567	1061109567	2	1061109567	1061109567	1061109567	
1061109567	1061109567	1	2	1061109567	1061109567	1061109567	1061109567	
0	1061109567	2	1061109567	2	1061109567	1061109567	1061109567	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	3	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	4	1061109567	1061109567	1061109567	1061109567	1061109567	
4	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	3	1061109567	3	1061109567	1061109567	1061109567	1061109567	
3	1061109567	3	1061109567	3	1061109567	1061109567	1061109567	
2	3	2	3	1061109567	3	1061109567	1061109567	
3	2	3	2	3	1061109567	3	1061109567	
2	1	1061109567	3	2	3	1061109567	1061109567	
3	1061109567	1	2	3	1061109567	3	1061109567	
0	3	2	3	2	3	1061109567	1061109567	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
5	1061109567	3	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	4	1061109567	3	1061109567	1061109567	1061109567	1061109567	
5	3	1061109567	1061109567	4	1061109567	1061109567	1061109567	
1061109567	1061109567	4	5	1061109567	1061109567	1061109567	1061109567	
4	1061109567	6	1061109567	6	1061109567	1061109567	1061109567	

1061109567	4	1061109567	4	1061109567	4	1061109567	1061109567	
4	3	4	3	4	1061109567	4	1061109567	
3	4	3	4	3	4	1061109567	4	
2	3	2	3	4	3	4	1061109567	
3	2	3	2	3	4	3	4	
2	1	4	3	2	3	4	1061109567	
3	4	1	2	3	4	3	4	
0	3	2	3	2	3	4	1061109567	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	4	4	4	4	1061109567	1061109567	1061109567	
4	4	4	1061109567	4	4	1061109567	1061109567	
4	4	3	3	1061109567	4	1061109567	1061109567	
4	4	4	3	4	4	6	1061109567	
5	3	4	4	4	4	1061109567	1061109567	
6	1061109567	4	4	4	1061109567	6	1061109567	
4	7	4	7	6	7	1061109567	1061109567	

5	4	5	4	5	4	5	1061109567	
4	3	4	3	4	5	4	5	
3	4	3	4	3	4	5	4	
2	3	2	3	4	3	4	5	
3	2	3	2	3	4	3	4	
2	1	4	3	2	3	4	5	
3	4	1	2	3	4	3	4	
0	3	2	3	2	3	4	5	

5	5	5	5	5	5	5	1061109567	
5	4	4	4	4	1061109567	5	5	
4	4	4	5	4	4	5	5	
4	4	3	3	5	4	5	5	
4	4	4	3	4	4	5	5	
5	3	4	4	4	4	5	5	
5	5	4	4	4	5	5	5	
4	5	4	5	5	5	5	1061109567	

5	4	5	4	5	4	5	6	
4	3	4	3	4	5	4	5	
3	4	3	4	3	4	5	4	
2	3	2	3	4	3	4	5	
3	2	3	2	3	4	3	4	
2	1	4	3	2	3	4	5	
3	4	1	2	3	4	3	4	
0	3	2	3	2	3	4	5	

5	5	5	5	5	5	5	6	
5	4	4	4	4	6	5	5	
4	4	4	5	4	4	5	5	
4	4	3	3	5	4	5	5	
4	4	4	3	4	4	5	5	
5	3	4	4	4	4	5	5	
5	5	4	4	4	5	5	5	
4	5	4	5	5	5	5	6	

5	4	5	4	5	4	5	6	
4	3	4	3	4	5	4	5	
3	4	3	4	3	4	5	4	
2	3	2	3	4	3	4	5	
3	2	3	2	3	4	3	4	
2	1	4	3	2	3	4	5	
3	4	1	2	3	4	3	4	
0	3	2	3	2	3	4	5	

5	5	5	5	5	5	5	6	
5	4	4	4	4	6	5	5	
4	4	4	5	4	4	5	5	
4	4	3	3	5	4	5	5	
4	4	4	3	4	4	5	5	
5	3	4	4	4	4	5	5	
5	5	4	4	4	5	5	5	
4	5	4	5	5	5	5	6	

5	4	5	4	5	4	5	6	
4	3	4	3	4	5	4	5	
3	4	3	4	3	4	5	4	
2	3	2	3	4	3	4	5	
3	2	3	2	3	4	3	4	
2	1	4	3	2	3	4	5	
3	4	1	2	3	4	3	4	
0	3	2	3	2	3	4	5	

5	5	5	5	5	5	5	6	
5	4	4	4	4	6	5	5	
4	4	4	5	4	4	5	5	
4	4	3	3	5	4	5	5	
4	4	4	3	4	4	5	5	
5	3	4	4	4	4	5	5	
5	5	4	4	4	5	5	5	
4	5	4	5	5	5	5	6	

5	4	5	4	5	4	5	6	
4	3	4	3	4	5	4	5	
3	4	3	4	3	4	5	4	
2	3	2	3	4	3	4	5	
3	2	3	2	3	4	3	4	
2	1	4	3	2	3	4	5	
3	4	1	2	3	4	3	4	
0	3	2	3	2	3	4	5	

5	5	5	5	5	5	5	6	
5	4	4	4	4	6	5	5	
4	4	4	5	4	4	5	5	
4	4	3	3	5	4	5	5	
4	4	4	3	4	4	5	5	
5	3	4	4	4	4	5	5	
5	5	4	4	4	5	5	5	
4	5	4	5	5	5	5	6	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	0	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	4	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	2	1061109567	2	
1061109567	1061109567	1061109567	1061109567	2	1061109567	2	1061109567	
1061109567	1061109567	1061109567	2	1061109567	1061109567	1	2	
1061109567	1061109567	1061109567	1061109567	2	1	1061109567	1061109567	
1061109567	1061109567	1061109567	2	1061109567	2	1061109567	0	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	4	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	4	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	4	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	3	1061109567	3	1061109567	
1061109567	1061109567	1061109567	3	1061109567	3	1061109567	3	
1061109567	1061109567	3	1061109567	3	2	3	2	
1061109567	3	1061109567	3	2	3	2	3	
1061109567	1061109567	3	2	3	1061109567	1	2	
1061109567	3	1061109567	3	2	1	1061109567	3	
1061109567	1061109567	3	2	3	2	3	0	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	1061109567	4	1061109567	6	
1061109567	1061109567	1061109567	1061109567	3	1061109567	5	1061109567	
1061109567	1061109567	1061109567	4	1061109567	1061109567	4	6	
1061109567	1061109567	1061109567	1061109567	5	4	1061109567	1061109567	
1061109567	1061109567	1061109567	6	1061109567	6	1061109567	4	

1061109567	1061109567	4	1061109567	4	1061109567	4	1061109567	
1061109567	4	1061109567	4	3	4	3	4	
4	1061109567	4	3	4	3	4	3	
1061109567	4	3	4	3	2	3	2	
4	3	4	3	2	3	2	3	
1061109567	4	3	2	3	4	1	2	
4	3	4	3	2	1	4	3	
1061109567	4	3	2	3	2	3	0	

1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	1061109567	
1061109567	1061109567	1061109567	1061109567	5	1061109567	6	1061109567	
1061109567	1061109567	1061109567	4	1061109567	4	1061109567	7	
1061109567	1061109567	4	1061109567	4	4	4	6	
1061109567	5	1061109567	4	3	5	5	7	
1061109567	1061109567	4	4	5	1061109567	4	6	
1061109567	6	1061109567	4	5	4	1061109567	7	
1061109567	1061109567	7	6	7	6	7	4	

1061109567	5	4	5	4	5	4	5	
5	4	5	4	3	4	3	4	
4	5	4	3	4	3	4	3	
5	4	3	4	3	2	3	2	
4	3	4	3	2	3	2	3	
5	4	3	2	3	4	1	2	
4	3	4	3	2	1	4	3	
5	4	3	2	3	2	3	0	

1061109567	1061109567	5	1061109567	5	1061109567	5	1061109567	
1061109567	5	5	5	5	5	5	5	
5	5	5	4	5	4	5	5	
1061109567	5	4	4	4	4	4	5	
5	5	5	4	3	5	5	5	
1061109567	5	4	4	5	5	4	5	
5	5	5	4	5	4	7	7	
1061109567	5	5	5	5	5	7	4	

6	5	4	5	4	5	4	5	
5	4	5	4	3	4	3	4	
4	5	4	3	4	3	4	3	
5	4	3	4	3	2	3	2	
4	3	4	3	2	3	2	3	
5	4	3	2	3	4	1	2	
4	3	4	3	2	1	4	3	
5	4	3	2	3	2	3	0	

6	6	5	6	5	6	5	6	
6	5	5	5	5	5	5	5	
5	5	5	4	5	4	5	5	
6	5	4	4	4	4	4	5	
5	5	5	4	3	5	5	5	
6	5	4	4	5	5	4	5	
5	5	5	4	5	4	6	6	
6	5	5	5	5	5	6	4	

6	5	4	5	4	5	4	5	
5	4	5	4	3	4	3	4	
4	5	4	3	4	3	4	3	
5	4	3	4	3	2	3	2	
4	3	4	3	2	3	2	3	
5	4	3	2	3	4	1	2	
4	3	4	3	2	1	4	3	
5	4	3	2	3	2	3	0	

6	6	5	6	5	6	5	6	
6	5	5	5	5	5	5	5	
5	5	5	4	5	4	5	5	
6	5	4	4	4	4	4	5	
5	5	5	4	3	5	5	5	
6	5	4	4	5	5	4	5	
5	5	5	4	5	4	6	6	
6	5	5	5	5	5	6	4	

6	5	4	5	4	5	4	5	
5	4	5	4	3	4	3	4	
4	5	4	3	4	3	4	3	
5	4	3	4	3	2	3	2	
4	3	4	3	2	3	2	3	
5	4	3	2	3	4	1	2	
4	3	4	3	2	1	4	3	
5	4	3	2	3	2	3	0	

6	6	5	6	5	6	5	6	
6	5	5	5	5	5	5	5	
5	5	5	4	5	4	5	5	
6	5	4	4	4	4	4	5	
5	5	5	4	3	5	5	5	
6	5	4	4	5	5	4	5	
5	5	5	4	5	4	6	6	
6	5	5	5	5	5	6	4	

6	5	4	5	4	5	4	5	
5	4	5	4	3	4	3	4	
4	5	4	3	4	3	4	3	
5	4	3	4	3	2	3	2	
4	3	4	3	2	3	2	3	
5	4	3	2	3	4	1	2	
4	3	4	3	2	1	4	3	
5	4	3	2	3	2	3	0	

6	6	5	6	5	6	5	6	
6	5	5	5	5	5	5	5	
5	5	5	4	5	4	5	5	
6	5	4	4	4	4	4	5	
5	5	5	4	3	5	5	5	
6	5	4	4	5	5	4	5	
5	5	5	4	5	4	6	6	
6	5	5	5	5	5	6	4	

6	5	4	5	4	5	4	5	
5	4	5	4	3	4	3	4	
4	5	4	3	4	3	4	3	
5	4	3	4	3	2	3	2	
4	3	4	3	2	3	2	3	
5	4	3	2	3	4	1	2	
4	3	4	3	2	1	4	3	
5	4	3	2	3	2	3	0	

6	6	5	6	5	6	5	6	
6	5	5	5	5	5	5	5	
5	5	5	4	5	4	5	5	
6	5	4	4	4	4	4	5	
5	5	5	4	3	5	5	5	
6	5	4	4	5	5	4	5	
5	5	5	4	5	4	6	6	
6	5	5	5	5	5	6	4	

10
